% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=409365, Wed Apr  3 21:45:53 2019, <python>{}</python>
1 8 0.5706905232330765 1.0000400008000108 -0.9054554465063916 -9.0545544650639165e-01 -0.8870024968963044 -0.8501953622054284   
2 16 0.6382665779419388 1.2784249541150996 -0.9055455068087885 -9.0554550680878854e-01 -0.9017604117884391 -0.8971359125308855   
3 24 0.6160195608966625 1.3898777959291133 -0.9062316248900005 -9.0623162489000053e-01 -0.9029320551925096 -0.8797756647733078   
4 32 0.6694196087752337 1.463172954747281 -0.9086508573342938 -9.0865085733429385e-01 -0.9052973346353124 -0.9043328418123184   
5 40 0.7164860313189982 1.6191671041912745 -0.9092225244794337 -9.0922252447943375e-01 -0.9066316167572275 -0.899625761699747   
6 48 0.7542380945809525 1.758639632360989 -0.9105208708133632 -9.1052087081336319e-01 -0.9053815553256568 -0.9014360459544091   
7 56 0.7253990100055324 1.9848932494367446 -0.9105208708133632 -9.0848215376984143e-01 -0.9052467918534027 -0.8932789322079906   
8 64 0.6806027550029112 2.0484462587072634 -0.9111044747345847 -9.1110447473458467e-01 -0.9065709116084033 -0.9039117673091854   
9 72 0.6918092715782441 2.388239388139528 -0.9111044747345847 -9.1055738916473039e-01 -0.9076162069627112 -0.8997385494142404   
10 80 0.8157387517250189 2.6576951961843247 -0.911118151143568 -9.1111815114356798e-01 -0.9068886179561926 -0.9006238312582437   
11 88 0.8775001478213547 2.8189124719303726 -0.9116620794715067 -9.1166207947150668e-01 -0.9078243339819071 -0.9060231969021179   
12 96 0.8189825665481777 3.0942921872561353 -0.9116620794715067 -9.1063754096511285e-01 -0.904843825372207 -0.8484111746527786   
13 104 0.842600055291859 3.1357306535257523 -0.912387571692533 -9.1238757169253304e-01 -0.9072443342345536 -0.8719670904692816   
14 112 0.8897744281100569 3.183266806798704 -0.9127504290151015 -9.1275042901510151e-01 -0.9109310834969516 -0.8680696111055504   
15 120 0.8709727107480608 3.535980774377997 -0.9127504290151015 -9.1251789424681717e-01 -0.910324612530639 -0.8994740960248251   
16 128 0.703424733479474 3.992915238222858 -0.9127504290151015 -9.1246085337624616e-01 -0.9079027738901941 -0.8927617806152699   
17 136 0.67480567328231 4.077328654792977 -0.9132609131450503 -9.1326091314505031e-01 -0.9114121064443009 -0.9096303297743581   
18 144 0.6115078915935532 4.391236662539658 -0.9136911334484058 -9.1369113344840580e-01 -0.9102145297951896 -0.9009047502196114   
19 152 0.47864243027349695 4.649690133555215 -0.9139024953557185 -9.1390249535571855e-01 -0.9121202539502826 -0.9020062468858376   
20 160 0.4560579229636618 4.694646122441798 -0.9139024953557185 -9.1290859904377686e-01 -0.9126200423549972 -0.9109938782307506   
21 168 0.3933569787274308 4.90622758022764 -0.9139024953557185 -9.1356958285068790e-01 -0.9127793430660889 -0.9076299301343109   
22 176 0.3550951058588889 4.60175121883861 -0.9139024953557185 -9.1312167314617143e-01 -0.9126415335099622 -0.912263658676774   
23 184 0.31687549771958884 5.287650251700004 -0.9139024953557185 -9.1390238961877168e-01 -0.9130856434035352 -0.9120312836431553   
24 192 0.3211089072393379 5.324211546121968 -0.9143219424400878 -9.1432194244008780e-01 -0.9129501727395644 -0.9124706241575331   
25 200 0.31536141151231284 5.163553235354898 -0.9143219424400878 -9.1376004913351705e-01 -0.9126651576632586 -0.9121667109831259   
26 208 0.3183677064858084 6.485663267922049 -0.9143219424400878 -9.1418009015768287e-01 -0.9131968361685746 -0.9116505400314461   
27 216 0.35519783796643956 6.181905678166546 -0.9143219424400878 -9.1364732790902037e-01 -0.9130994040186667 -0.9121062593257745   
28 224 0.3375083912328891 6.685887324244016 -0.9143219424400878 -9.1320968705268324e-01 -0.9128877430569778 -0.912573531288299   
29 232 0.32705863996339896 6.877998957752629 -0.9143219424400878 -9.1401517281160394e-01 -0.912937829924982 -0.9122369006445494   
30 240 0.28686901710409773 6.7126999176377 -0.9143219424400878 -9.1415504941362080e-01 -0.9128575760873988 -0.9115597058785057   
31 248 0.266897551460397 7.011297490351176 -0.9143219424400878 -9.1388765331263011e-01 -0.9131667266184188 -0.9127021669503826   
32 256 0.27543932210022065 7.7009963084547906 -0.9147795829015191 -9.1477958290151906e-01 -0.9137566976244209 -0.9131936484086869   
33 264 0.23359746549023042 8.295191266481343 -0.9147795829015191 -9.1417653939800636e-01 -0.9137270434797379 -0.9121510612390713   
34 272 0.22998313542062856 8.98551830627008 -0.9147795829015191 -9.1428349573544887e-01 -0.9134787836169562 -0.9129954037501739   
35 280 0.2040065925676062 9.439925323727373 -0.9147795829015191 -9.1433428462707533e-01 -0.9130543122631378 -0.9124603703192652   
36 288 0.20642633168153146 10.429629501746046 -0.9147795829015191 -9.1438786821054152e-01 -0.9134261292464759 -0.9131998142113318   
37 296 0.1672169543785427 11.260904827870675 -0.9147795829015191 -9.1432194244008780e-01 -0.913492833266092 -0.912819460981838   
38 304 0.14798367576091645 11.136393584797073 -0.9147795829015191 -9.1463085580183157e-01 -0.9142829360933555 -0.9131685498442969   
39 312 0.1542926032529757 10.948973705705784 -0.9147928864630759 -9.1479288646307588e-01 -0.9143051085301912 -0.9128249930917429   
40 320 0.1546217001793051 12.27655177121206 -0.9147928864630759 -9.1479288646307588e-01 -0.9143024588742932 -0.913991735056356   
41 328 0.15825428334734068 13.785921801076368 -0.9147928864630759 -9.1477958290151906e-01 -0.914188077795883 -0.9140061640556757   
42 336 0.15253321982643087 14.895383575060883 -0.9147928864630759 -9.1477597108158826e-01 -0.9143199692081111 -0.9139930760012962   
43 344 0.15183310918881734 14.186391262202303 -0.9147928864630759 -9.1477990392783171e-01 -0.9142694575589769 -0.9136824167140815   
44 352 0.13523495558105947 15.730843579401913 -0.9147932261358689 -9.1479322613586889e-01 -0.9141800901576829 -0.9131377927840243   
45 360 0.13140437675766095 15.932228908179034 -0.9147932261358689 -9.1464511095836099e-01 -0.9143246216271373 -0.9133491923908541   
46 368 0.11477621023129463 17.338870148729224 -0.9149276816956354 -9.1492768169563543e-01 -0.9146311703384856 -0.9130050139343263   
47 376 0.10461685088581131 19.814511237453573 -0.9149276816956354 -9.1492768169563543e-01 -0.9143246216271373 -0.9140311595948359   
48 384 0.10100845509455873 22.726521517882333 -0.9149276816956354 -9.1479288646307588e-01 -0.9144655063826388 -0.9138962594966811   
49 392 0.09777502826544632 23.40262037278046 -0.9149276816956354 -9.1492768169563543e-01 -0.9146311703384856 -0.9143072203970203   
50 400 0.09151382123080161 26.40139706726401 -0.9149276816956354 -9.1492768169563543e-01 -0.9147795829015191 -0.9144655063826388   
51 408 0.09994758904834077 25.466126971096237 -0.9149276816956354 -9.1492768169563543e-01 -0.9146318087478654 -0.9143199692081111   
52 416 0.08454388297369249 30.43585745065402 -0.9149276816956354 -9.1492768169563543e-01 -0.9146314640950989 -0.9144677347278819   
53 424 0.08661387477081108 32.03186134220982 -0.9149276816956354 -9.1492768169563543e-01 -0.9147795829015191 -0.914645110958361   
54 432 0.08472905324806065 29.735625024008797 -0.9149276816956354 -9.1492768169563543e-01 -0.9147799039278317 -0.9146314640950989   
