% # columns="iter, evals, sigma, 0, fitness, xbest" seed=409365, Wed Apr  3 21:45:53 2019, <python>{}</python>
1 8 0.5706905232330765 0 -0.9054554465063916 -0.7080971977840655 -0.8247579759079051 0.4700839606156968 -0.19001331310367686 0.4953487325047131
2 16 0.6382665779419388 0 -0.9055455068087885 -0.9533936289426685 -0.9151391594692209 0.10295805773668054 -0.8034876929802329 1.3948869871790448
3 24 0.6160195608966625 0 -0.9062316248900005 -0.4456284841642419 -1.0652682957099888 -0.44028024189162507 -0.1848703002801893 0.773433593420706
4 32 0.6694196087752337 0 -0.9086508573342938 -1.672719946262685 -0.955379127596018 0.4654022650135617 -1.0674976252647663 0.8103937590680766
5 40 0.7164860313189982 0 -0.9092225244794337 -1.3912516156827346 -2.8585248015622757 1.0886292291038566 -1.143678813156128 0.8704772556215368
6 48 0.7542380945809525 0 -0.9105208708133632 -2.2667343158548396 -2.3056092080689443 1.2944871832966 -1.4677937013394076 1.3270168212173183
7 56 0.7253990100055324 0 -0.9084821537698414 -1.7338650871934358 -1.1867336587162076 0.6881096775874254 -2.24886400041557 0.726104194065618
8 64 0.6806027550029112 0 -0.9111044747345847 -1.543694167738622 -2.8336457521811234 1.4181704770458874 -0.32192316850842473 1.537889762871581
9 72 0.6918092715782441 0 -0.9105573891647304 -2.2800522655259945 -2.950494409048723 1.6799808055307857 -0.574458982431157 1.7761648699684476
10 80 0.8157387517250189 0 -0.911118151143568 -1.3760615892053436 -3.4911806308195263 1.1165109209922393 -0.07027764038194761 1.3230501055349708
11 88 0.8775001478213547 0 -0.9116620794715067 -1.1979007085469893 -4.679153566095174 1.502979857739485 0.5379971698662822 1.441698117878123
12 96 0.8189825665481777 0 -0.9106375409651128 -1.842788655425053 -2.9750047439568212 1.0832835406180876 0.11611632403309302 1.510580155000417
13 104 0.842600055291859 0 -0.912387571692533 -1.5474452499261078 -3.5344215152931153 0.5058070980107452 0.16155702301772235 0.4625788264613706
14 112 0.8897744281100569 0 -0.9127504290151015 -2.8148654935776314 -2.8943244009006275 0.11910628809483081 0.17975689362605107 0.6419518407646692
15 120 0.8709727107480608 0 -0.9125178942468172 -3.076417337438306 -3.9552416161630477 1.1272881544072262 -0.10960579615221644 1.1333497062925586
16 128 0.703424733479474 0 -0.9124608533762462 -1.7635883202659646 -2.747810051256927 1.0430989285122163 0.9602855234492618 1.637082306503423
17 136 0.67480567328231 0 -0.9132609131450503 -2.4063941227645658 -4.5114433436765164 0.2279639761238127 0.478032303249805 0.6083562761535752
18 144 0.6115078915935532 0 -0.9136911334484058 -2.7078800125842877 -4.900729432134669 0.807047159293079 0.7939750133760277 1.1802466379369698
19 152 0.47864243027349695 0 -0.9139024953557185 -2.602955169857045 -3.584313525737011 0.6253924601685608 0.27146771008397824 0.7049688620006029
20 160 0.4560579229636618 0 -0.9129085990437769 -3.2553760132506837 -3.5923836924058206 0.5598894987828533 0.3752751209471519 1.1271508372662575
21 168 0.3933569787274308 0 -0.9135695828506879 -2.9825090484904284 -3.615583603892052 0.795150441708343 0.30915635846466194 0.9114194726164906
22 176 0.3550951058588889 0 -0.9131216731461714 -2.844194489252936 -4.280437575672029 1.0904008613591205 0.9234565351602921 1.2833824010987884
23 184 0.31687549771958884 0 -0.9139023896187717 -2.822822808625107 -4.07779540646491 1.0528084055342741 1.0505815173917974 1.3874906000184302
24 192 0.3211089072393379 0 -0.9143219424400878 -2.863500915608391 -4.184861520469358 1.2520384821736628 0.664402588082729 1.336955297346629
25 200 0.31536141151231284 0 -0.913760049133517 -2.23947189632708 -4.488070097904266 1.0002071513738613 0.9945082039564338 1.1891797009487741
26 208 0.3183677064858084 0 -0.9141800901576829 -2.5344827803809507 -3.3297843039260564 1.174032830752763 0.6366209109149947 1.2657517539147287
27 216 0.35519783796643956 0 -0.9136473279090204 -2.329825503023955 -3.132481858091364 1.338824711360325 0.7186114758789895 1.4910601095231353
28 224 0.3375083912328891 0 -0.9132096870526832 -2.4044424447674655 -3.3719656514661236 1.1584173405433809 0.5987478366634507 1.3374145678189033
29 232 0.32705863996339896 0 -0.9140151728116039 -2.3239295161071736 -3.115906332317785 1.1925781945453668 0.5863345010756316 1.2524033766569094
30 240 0.28686901710409773 0 -0.9141550494136208 -2.6795251621863714 -3.7359922584883147 1.3791189085042312 0.8835378245840355 1.5268530822766442
31 248 0.266897551460397 0 -0.9138876533126301 -2.994671865785995 -4.2545471730137665 1.267197200008916 0.8133683973161691 1.359312960245785
32 256 0.27543932210022065 0 -0.9147795829015191 -3.185465950368006 -4.254708115870325 1.1680258369403491 0.549481239007928 1.2539646037349164
33 264 0.23359746549023042 0 -0.9141765393980064 -2.655242784318358 -3.934755354629437 1.2299713347448087 0.5857907080998714 1.2803834028000602
34 272 0.22998313542062856 0 -0.9142834957354489 -3.0395602319156323 -4.13005547891933 0.9841561638576615 0.3012272162123657 1.0838795409528292
35 280 0.2040065925676062 0 -0.9143342846270753 -2.9168896390648054 -4.107782989207722 1.2325841401341908 0.5496355677795774 1.2980317424153227
36 288 0.20642633168153146 0 -0.9143878682105415 -2.6135629450901923 -3.9468142893406233 1.3669856052872533 0.9636950084008524 1.4619706791656761
37 296 0.1672169543785427 0 -0.9143219424400878 -2.95186417078483 -4.073087590053966 1.2580200118882436 0.6516928274588751 1.3250290715389699
38 304 0.14798367576091645 0 -0.9146308558018316 -2.95260852053461 -3.955338869098415 1.242025823241787 0.591596303980802 1.3266166278448532
39 312 0.1542926032529757 0 -0.9147928864630759 -3.2000050519138323 -4.172448629517093 1.1530662882722686 0.4947794266206761 1.2264700018877992
40 320 0.1546217001793051 0 -0.9147928864630759 -3.296815476373415 -4.224523475578073 1.1150679134891925 0.4597776682059064 1.1877543612373405
41 328 0.15825428334734068 0 -0.9147795829015191 -3.348307936465153 -4.151027498882819 1.2105379083870507 0.5899533377640531 1.303211928909584
42 336 0.15253321982643087 0 -0.9147759710815883 -3.309894940606367 -4.156935048724576 1.1742040190513667 0.5120557233053566 1.2697973079088811
43 344 0.15183310918881734 0 -0.9147799039278317 -3.54564366060605 -4.530331864233646 1.1216629092279415 0.5229827104494594 1.2050974855634777
44 352 0.13523495558105947 0 -0.9147932261358689 -3.2674762658850383 -4.243799414588853 1.2415131406901116 0.616844762394834 1.3173421350130488
45 360 0.13140437675766095 0 -0.914645110958361 -3.336726738199482 -4.074370932974603 1.1890758711893383 0.5327895450606145 1.2568576892605219
46 368 0.11477621023129463 0 -0.9149276816956354 -3.098027625932246 -3.9539110867578042 1.2562134733672228 0.6497498659060924 1.3416222276946315
47 376 0.10461685088581131 0 -0.9149276816956354 -3.1495855703470195 -4.018654237133926 1.1692691075693806 0.566677625234247 1.2585643091332586
48 384 0.10100845509455873 0 -0.9147928864630759 -3.219926706241337 -3.9329635235027594 1.246012182517716 0.6004208857001646 1.3293667361636101
49 392 0.09777502826544632 0 -0.9149276816956354 -3.0162777597100527 -3.9429837123274383 1.310611997238478 0.7118867505912391 1.4027901981001942
50 400 0.09151382123080161 0 -0.9149276816956354 -3.2659160608012874 -4.0530867582195045 1.26958799219323 0.6574415662188288 1.3568704643103646
51 408 0.09994758904834077 0 -0.9149276816956354 -3.4014205399871704 -4.254125455356833 1.342423815678977 0.7272028469127172 1.4230461943946235
52 416 0.08454388297369249 0 -0.9149276816956354 -3.187682648336134 -4.050852578497015 1.292831227255119 0.685100483173913 1.3838422685121359
53 424 0.08661387477081108 0 -0.9149276816956354 -3.395774961583559 -4.09746781066211 1.3327216252709466 0.7289731095329123 1.4201201569174098
54 432 0.08472905324806065 0 -0.9149276816956354 -3.3117489422824926 -4.187380968552869 1.337880433326439 0.7299988943844345 1.4311032909793786
55 440 0.08357966745868936 0 -0.9149276816956354 -3.407806832253872 -4.2756915507146145 1.3440046898592095 0.7380599234816209 1.4332510339011293
56 448 0.0913244599895511 0 -0.9149410052694961 -3.6435844813497855 -4.413248596651436 1.358276985819774 0.7377588537774837 1.4364871521248535
57 456 0.08688152052525441 0 -0.9149276816956354 -3.4098899602098087 -4.057351019154579 1.3006977661350374 0.6816688113399924 1.3852504630306108
58 464 0.08314105426910832 0 -0.9149410052694961 -3.567490528348341 -4.23739689899377 1.3995892413716744 0.7720608658776514 1.4748936413526668
59 472 0.07321058803521215 0 -0.9149410052694961 -3.5322489105377737 -4.186332365562416 1.3416896367959574 0.715835492446461 1.421206872786212
60 480 0.06139320188643636 0 -0.9149410052694961 -3.462917474222926 -4.201439187564307 1.3990381385597634 0.7734192104058283 1.4781624928583195
61 488 0.055022250459749775 0 -0.9149276816956354 -3.456128332840961 -4.18907754936683 1.3815509492755993 0.7681312025536071 1.4644335923361917
62 496 0.0507273306402711 0 -0.9149276816956354 -3.407859944384747 -4.163987734684986 1.333692981374075 0.7190535594921195 1.4182007374023593
63 504 0.04598852366202171 0 -0.9149276816956354 -3.4449269258587822 -4.22329660422375 1.3509869231839124 0.7427811076449725 1.4375430207240218
